l_id;wkt_srid_4326;24 Hous rel;24 Hours abs;cap;;;;;;;;;;;;;;;
l192;"SRID=4326;LINESTRING(6.90660779028721 51.5652424465435,6.92675896360373 51.4992056838496)";0.031866046;54.17227775;1700;;l192;"SRID=4326;LINESTRING(6.90660779028721 51.5652424465435,6.92675896360373 51.4992056838496)";;;;;;;;;;l192;54.41411709;122.7323472
l193;"SRID=4326;LINESTRING(7.00674987859998 51.5999114220203,6.92675896360373 51.4992056838496)";0.505081417;247.4898945;490;;l193;"SRID=4326;LINESTRING(7.00674987859998 51.5999114220203,6.92675896360373 51.4992056838496)";;;;;;;;;;l193;31.7719631;84.82227503
l194;"SRID=4326;LINESTRING(7.03761988504233 51.5985496311832,6.92675896360373 51.4992056838496)";0.369103434;180.8606826;490;;l194;"SRID=4326;LINESTRING(7.03761988504233 51.5985496311832,6.92675896360373 51.4992056838496)";;;;;;;;;;l194;29.91653638;60.88763606
l195;"SRID=4326;LINESTRING(6.92675896360373 51.4992056838496,6.96734393053748 51.4908618864265)";0.38140226;186.8871076;490;;l195;"SRID=4326;LINESTRING(6.92675896360373 51.4992056838496,6.96734393053748 51.4908618864265)";;;;;;;;;;l195;14.50952491;17.99816385
l196;"SRID=4326;LINESTRING(6.92675896360373 51.4992056838496,6.96734393053748 51.4908618864265)";0.38207002;187.21431;490;;l196;"SRID=4326;LINESTRING(6.92675896360373 51.4992056838496,6.96734393053748 51.4908618864265)";;;;;;;;;;l196;14.53492822;18.02967508
l197;"SRID=4326;LINESTRING(6.90660779028721 51.5652424465435,6.68078798893986 51.6462959356851)";0.028513643;48.47319363;1700;;l197;"SRID=4326;LINESTRING(6.90660779028721 51.5652424465435,6.68078798893986 51.6462959356851)";;;;;;;;;;l197;41.86866165;107.3240494
l198;"SRID=4326;LINESTRING(6.92675896360373 51.4992056838496,6.87287359352087 51.4457833372124)";0.093641753;45.88445896;490;;l198;"SRID=4326;LINESTRING(6.92675896360373 51.4992056838496,6.87287359352087 51.4457833372124)";;;;;;;;;;l198;37.93579371;51.10513933
l199;"SRID=4326;LINESTRING(6.92675896360373 51.4992056838496,6.87287359352087 51.4457833372124)";0.094404705;46.25830541;490;;l199;"SRID=4326;LINESTRING(6.92675896360373 51.4992056838496,6.87287359352087 51.4457833372124)";;;;;;;;;;l199;38.24487791;51.52152159
l200;"SRID=4326;LINESTRING(7.00674987859998 51.5999114220203,7.06030699176008 51.6964760130648)";0.068046671;115.6793404;1700;;l200;"SRID=4326;LINESTRING(7.00674987859998 51.5999114220203,7.06030699176008 51.6964760130648)";;;;;;;;;;l200;56.55340624;146.9641092
l201;"SRID=4326;LINESTRING(6.86804496307922 51.3744747805902,6.72376714521247 51.3556543809247)";0.090596205;44.39214047;490;;l201;"SRID=4326;LINESTRING(6.86804496307922 51.3744747805902,6.72376714521247 51.3556543809247)";;;;;;;;;;l201;121.2343152;149.3381091
l202;"SRID=4326;LINESTRING(6.45655246642153 50.8713380368705,6.48812326381716 50.8810703125704)";0.000719769;1.223607257;1700;;l202;"SRID=4326;LINESTRING(6.45655246642153 50.8713380368705,6.48812326381716 50.8810703125704)";;;;;;;;;;l202;12.35577401;21.69989125
l203;"SRID=4326;LINESTRING(6.68078798893986 51.6462959356851,6.78752251671348 51.505550100013)";0.05533691;27.11508603;490;;l203;"SRID=4326;LINESTRING(6.68078798893986 51.6462959356851,6.78752251671348 51.505550100013)";;;;;;;;;;l203;85.79981581;166.1695246
l204;"SRID=4326;LINESTRING(6.70220337779745 51.0088609096753,6.62284323546559 51.258713368098)";0.087903531;149.4360026;1700;;l204;"SRID=4326;LINESTRING(6.70220337779745 51.0088609096753,6.62284323546559 51.258713368098)";;;;;;;;;;l204;351.0428759;1546.72733
l205;"SRID=4326;LINESTRING(6.45655246642153 50.8713380368705,6.48812326381716 50.8810703125704)";0.000719769;1.223607257;1700;;l205;"SRID=4326;LINESTRING(6.45655246642153 50.8713380368705,6.48812326381716 50.8810703125704)";;;;;;;;;;l205;12.35577401;21.69989125
l206;"SRID=4326;LINESTRING(6.68078798893986 51.6462959356851,6.81216588075166 51.5196200118095)";0.069403504;34.00771679;490;;l206;"SRID=4326;LINESTRING(6.68078798893986 51.6462959356851,6.81216588075166 51.5196200118095)";;;;;;;;;;l206;25.94888014;40.59613105
l207;"SRID=4326;LINESTRING(11.6389127631156 52.2687346818467,11.7273534150745 52.5689469938591)";0.645358303;1097.109115;1700;;l207;"SRID=4326;LINESTRING(11.6389127631156 52.2687346818467,11.7273534150745 52.5689469938591)";;;;;;;;;;l207;197.325717;455.6817275
l208;"SRID=4326;LINESTRING(6.62582790177014 51.2606098249047,6.72031000055597 51.3915325380171)";0.024868568;12.18559831;490;;l208;"SRID=4326;LINESTRING(6.62582790177014 51.2606098249047,6.72031000055597 51.3915325380171)";;;;;;;;;;l208;30.13980424;66.84849869
l209;"SRID=4326;LINESTRING(6.62582790177014 51.2606098249047,6.54240844257145 51.2994458149911)";0.390321376;191.2574741;490;;l209;"SRID=4326;LINESTRING(6.62582790177014 51.2606098249047,6.54240844257145 51.2994458149911)";;;;;;;;;;l209;153.0341982;335.1659311
l210;"SRID=4326;LINESTRING(6.6746753206169 51.3249574728255,6.62582790177014 51.2606098249047)";0.058199826;28.51791484;490;;l210;"SRID=4326;LINESTRING(6.6746753206169 51.3249574728255,6.62582790177014 51.2606098249047)";;;;;;;;;;l210;75.04904937;209.369357
l211;"SRID=4326;LINESTRING(13.0786421047586 54.2848461697305,13.6834769666546 54.1390906406635)";0.194901207;95.50159139;490;;l211;"SRID=4326;LINESTRING(13.0786421047586 54.2848461697305,13.6834769666546 54.1390906406635)";;;;;;;;;;l211;46.546238;116.1921344
l212;"SRID=4326;LINESTRING(13.0786421047586 54.2848461697305,13.6834769666546 54.1390906406635)";0.19508794;95.59309074;490;;l212;"SRID=4326;LINESTRING(13.0786421047586 54.2848461697305,13.6834769666546 54.1390906406635)";;;;;;;;;;l212;46.59083359;116.3034572
l213;"SRID=4326;LINESTRING(8.02029033797883 50.9236168949394,7.86394571365263 50.7682419129404)";0.118345047;57.98907287;490;;l213;"SRID=4326;LINESTRING(8.02029033797883 50.9236168949394,7.86394571365263 50.7682419129404)";;;;;;;;;;l213;47.72045974;64.55465646
l214;"SRID=4326;LINESTRING(13.9570055475871 53.252171625753,13.7096697058228 52.5397952580643)";1;490;490;;l214;"SRID=4326;LINESTRING(13.9570055475871 53.252171625753,13.7096697058228 52.5397952580643)";;;;;;;;;;l214;152.394936;289.2395043
l215;"SRID=4326;LINESTRING(14.270834670665 53.0962865535819,14.0336963684666 53.5078685980791)";0.746229008;365.6522138;490;;l215;"SRID=4326;LINESTRING(14.270834670665 53.0962865535819,14.0336963684666 53.5078685980791)";;;;;;;;;;l215;405.655652;490
l216;"SRID=4326;LINESTRING(17.651 52.421,14.270834670665 53.0962865535819)";0.439685883;215.4460827;490;;l216;"SRID=4326;LINESTRING(17.651 52.421,14.270834670665 53.0962865535819)";;;;;;;;;;l216;398.2055577;489.2532195
l217;"SRID=4326;LINESTRING(13.9570055475871 53.252171625753,14.0336963684666 53.5078685980791)";0.336495376;164.8827344;490;;l217;"SRID=4326;LINESTRING(13.9570055475871 53.252171625753,14.0336963684666 53.5078685980791)";;;;;;;;;;l217;227.2227945;450.0371613
l218;"SRID=4326;LINESTRING(14.270834670665 53.0962865535819,13.7096697058228 52.5397952580643)";0.495011812;242.5557877;490;;l218;"SRID=4326;LINESTRING(14.270834670665 53.0962865535819,13.7096697058228 52.5397952580643)";;;;;;;;;;l218;188.7832221;373.4155515
l219;"SRID=4326;LINESTRING(9.90884752815356 53.4880466403676,9.5017896678173 53.5428143723363)";0.143782747;244.4306701;1700;;l219;"SRID=4326;LINESTRING(9.90884752815356 53.4880466403676,9.5017896678173 53.5428143723363)";;;;;;;;;;l219;249.1727143;499.5641354
l220;"SRID=4326;LINESTRING(9.90884752815356 53.4880466403676,10.1575015165126 53.5551316685834)";0.691069831;1174.818713;1700;;l220;"SRID=4326;LINESTRING(9.90884752815356 53.4880466403676,10.1575015165126 53.5551316685834)";;;;;;;;;;l220;320.1110588;771.9866202
l221;"SRID=4326;LINESTRING(9.90884752815356 53.4880466403676,10.1575015165126 53.5551316685834)";0.173035694;294.1606799;1700;;l221;"SRID=4326;LINESTRING(9.90884752815356 53.4880466403676,10.1575015165126 53.5551316685834)";;;;;;;;;;l221;80.15201463;193.2962988
l222;"SRID=4326;LINESTRING(9.90884752815356 53.4880466403676,9.5017896678173 53.5428143723363)";0.143888123;244.6098089;1700;;l222;"SRID=4326;LINESTRING(9.90884752815356 53.4880466403676,9.5017896678173 53.5428143723363)";;;;;;;;;;l222;249.3553285;499.9302569
l223;"SRID=4326;LINESTRING(6.61738109142906 51.4757909635544,6.65673519501182 51.379523634379)";0.308629883;151.2286425;490;;l223;"SRID=4326;LINESTRING(6.61738109142906 51.4757909635544,6.65673519501182 51.379523634379)";;;;;;;;;;l223;136.2940184;285.7924151
l224;"SRID=4326;LINESTRING(6.61738109142906 51.4757909635544,6.72376714521247 51.3556543809247)";0.306814285;150.3389999;490;;l224;"SRID=4326;LINESTRING(6.61738109142906 51.4757909635544,6.72376714521247 51.3556543809247)";;;;;;;;;;l224;90.14799094;200.2207656
l225;"SRID=4326;LINESTRING(6.61738109142906 51.4757909635544,6.7111452744645 51.5261875490663)";0.187586725;318.897433;1700;;l225;"SRID=4326;LINESTRING(6.61738109142906 51.4757909635544,6.7111452744645 51.5261875490663)";;;;;;;;;;l225;124.9962381;262.2870172
l226;"SRID=4326;LINESTRING(6.61738109142906 51.4757909635544,6.68934277038931 51.5764228881728)";0.188440365;320.3486204;1700;;l226;"SRID=4326;LINESTRING(6.61738109142906 51.4757909635544,6.68934277038931 51.5764228881728)";;;;;;;;;;l226;128.2029798;271.9549089
l227;"SRID=4326;LINESTRING(6.22183144595687 51.6946456422206,6.68078798893986 51.6462959356851)";0.04061584;19.90176158;490;;l227;"SRID=4326;LINESTRING(6.22183144595687 51.6946456422206,6.68078798893986 51.6462959356851)";;;;;;;;;;l227;125.904911;177.992922
l228;"SRID=4326;LINESTRING(6.92675896360373 51.4992056838496,6.78752251671348 51.505550100013)";0.239398754;117.3053896;490;;l228;"SRID=4326;LINESTRING(6.92675896360373 51.4992056838496,6.78752251671348 51.505550100013)";;;;;;;;;;l228;106.1334316;186.9765468
l229;"SRID=4326;LINESTRING(6.92675896360373 51.4992056838496,6.78752251671348 51.505550100013)";0.239653384;117.4301584;490;;l229;"SRID=4326;LINESTRING(6.92675896360373 51.4992056838496,6.78752251671348 51.505550100013)";;;;;;;;;;l229;106.2463176;187.1754195
l230;"SRID=4326;LINESTRING(6.72376714521247 51.3556543809247,6.72031000055597 51.3915325380171)";0.137176413;67.21644231;490;;l230;"SRID=4326;LINESTRING(6.72376714521247 51.3556543809247,6.72031000055597 51.3915325380171)";;;;;;;;;;l230;144.4543222;291.9835441
l231;"SRID=4326;LINESTRING(6.65673519501182 51.379523634379,6.72376714521247 51.3556543809247)";0.271241044;132.9081116;490;;l231;"SRID=4326;LINESTRING(6.65673519501182 51.379523634379,6.72376714521247 51.3556543809247)";;;;;;;;;;l231;51.43490204;99.71488234
l232;"SRID=4326;LINESTRING(6.72376714521247 51.3556543809247,6.72365237186396 51.375845810902)";0.126792143;62.12815008;490;;l232;"SRID=4326;LINESTRING(6.72376714521247 51.3556543809247,6.72365237186396 51.375845810902)";;;;;;;;;;l232;21.4030013;26.34761191
l233;"SRID=4326;LINESTRING(8.61664767275337 48.0659537906797,8.87294280487974 48.3100912582216)";0.147294137;250.4000334;1700;;l233;"SRID=4326;LINESTRING(8.61664767275337 48.0659537906797,8.87294280487974 48.3100912582216)";;;;;;;;;;l233;84.76008932;200.0860235
l234;"SRID=4326;LINESTRING(6.71525259691926 51.5267908666491,6.78752251671348 51.505550100013)";0.220393597;107.9928626;490;;l234;"SRID=4326;LINESTRING(6.71525259691926 51.5267908666491,6.78752251671348 51.505550100013)";;;;;;;;;;l234;204.1828966;286.3473572
l235;"SRID=4326;LINESTRING(6.71525259691926 51.5267908666491,6.78752251671348 51.505550100013)";0.228635135;112.0312164;490;;l235;"SRID=4326;LINESTRING(6.71525259691926 51.5267908666491,6.78752251671348 51.505550100013)";;;;;;;;;;l235;211.8182417;297.0552124
l236;"SRID=4326;LINESTRING(12.1869848227216 53.8157751724384,12.1857651811846 53.8108597989599)";0.134137493;65.72737154;490;;l236;"SRID=4326;LINESTRING(12.1869848227216 53.8157751724384,12.1857651811846 53.8108597989599)";;;;;;;;;;l236;21.9711845;79.42374958
l237;"SRID=4326;LINESTRING(12.1869848227216 53.8157751724384,12.1857651811846 53.8108597989599)";0.133562413;65.44558216;490;;l237;"SRID=4326;LINESTRING(12.1869848227216 53.8157751724384,12.1857651811846 53.8108597989599)";;;;;;;;;;l237;21.87698864;79.08324047
l238;"SRID=4326;LINESTRING(6.68078798893986 51.6462959356851,6.7111452744645 51.5261875490663)";0.199417277;339.0093702;1700;;l238;"SRID=4326;LINESTRING(6.68078798893986 51.6462959356851,6.7111452744645 51.5261875490663)";;;;;;;;;;l238;122.5874257;246.8594121
l239;"SRID=4326;LINESTRING(6.68078798893986 51.6462959356851,6.68934277038931 51.5764228881728)";0.209447278;356.0603718;1700;;l239;"SRID=4326;LINESTRING(6.68078798893986 51.6462959356851,6.68934277038931 51.5764228881728)";;;;;;;;;;l239;121.0072545;234.1221787
l240;"SRID=4326;LINESTRING(6.71525259691926 51.5267908666491,6.72256980950278 51.4797876727124)";0.253634089;124.2807036;490;;l240;"SRID=4326;LINESTRING(6.71525259691926 51.5267908666491,6.72256980950278 51.4797876727124)";;;;;;;;;;l240;98.26368678;126.9150808
l241;"SRID=4326;LINESTRING(6.68934277038931 51.5764228881728,6.68306568260248 51.577104777735)";0.005233215;8.896465387;1700;;l241;"SRID=4326;LINESTRING(6.68934277038931 51.5764228881728,6.68306568260248 51.577104777735)";;;;;;;;;;l241;5.274535751;6.472410883
l242;"SRID=4326;LINESTRING(6.68934277038931 51.5764228881728,6.68306568260248 51.577104777735)";0.006611357;11.23930681;1700;;l242;"SRID=4326;LINESTRING(6.68934277038931 51.5764228881728,6.68306568260248 51.577104777735)";;;;;;;;;;l242;6.6635594;8.176889194
l243;"SRID=4326;LINESTRING(6.71525259691926 51.5267908666491,6.68310697663871 51.5756455059265)";0.067468496;33.0595632;490;;l243;"SRID=4326;LINESTRING(6.71525259691926 51.5267908666491,6.68310697663871 51.5756455059265)";;;;;;;;;;l243;286.9951203;329.5175631
l244;"SRID=4326;LINESTRING(6.71525259691926 51.5267908666491,6.74541676675317 51.4986419480434)";0.041008023;20.09393141;490;;l244;"SRID=4326;LINESTRING(6.71525259691926 51.5267908666491,6.74541676675317 51.4986419480434)";;;;;;;;;;l244;79.69475678;97.92752379
l245;"SRID=4326;LINESTRING(6.61427855504049 51.6186788033284,6.68310697663871 51.5756455059265)";0.026375084;12.923791;490;;l245;"SRID=4326;LINESTRING(6.61427855504049 51.6186788033284,6.68310697663871 51.5756455059265)";;;;;;;;;;l245;96.4856339;135.9338791
l246;"SRID=4326;LINESTRING(7.99288723332679 51.6837077155955,7.9706568937083 51.6768446667846)";0.005035406;8.56018955;1700;;l246;"SRID=4326;LINESTRING(7.99288723332679 51.6837077155955,7.9706568937083 51.6768446667846)";;;;;;;;;;l246;135.4027621;221.348511
l247;"SRID=4326;LINESTRING(6.61427855504049 51.6186788033284,6.71525259691926 51.5267908666491)";0.045948286;22.51466007;490;;l247;"SRID=4326;LINESTRING(6.61427855504049 51.6186788033284,6.71525259691926 51.5267908666491)";;;;;;;;;;l247;87.67656584;87.67656584
l248;"SRID=4326;LINESTRING(7.44506930371379 51.6185000869374,7.70831848872651 51.6762033088437)";0.27140441;132.988161;490;;l248;"SRID=4326;LINESTRING(7.44506930371379 51.6185000869374,7.70831848872651 51.6762033088437)";;;;;;;;;;l248;30.91356212;44.71027693
l249;"SRID=4326;LINESTRING(6.80461158012622 50.9662452961379,6.70220337779745 51.0088609096753)";0.124127884;60.82266295;490;;l249;"SRID=4326;LINESTRING(6.80461158012622 50.9662452961379,6.70220337779745 51.0088609096753)";;;;;;;;;;l249;308.7754461;458.2580109
l250;"SRID=4326;LINESTRING(6.73212495035583 51.4594437365975,6.72256980950278 51.4797876727124)";0.063397002;31.06453101;490;;l250;"SRID=4326;LINESTRING(6.73212495035583 51.4594437365975,6.72256980950278 51.4797876727124)";;;;;;;;;;l250;43.16639359;56.13289034
l251;"SRID=4326;LINESTRING(6.73212495035583 51.4594437365975,6.72256980950278 51.4797876727124)";0.063397002;31.06453101;490;;l251;"SRID=4326;LINESTRING(6.73212495035583 51.4594437365975,6.72256980950278 51.4797876727124)";;;;;;;;;;l251;43.16639359;56.13289034
l252;"SRID=4326;LINESTRING(9.12526570294975 52.5382640870749,9.25103425143703 53.1144323051271)";0.320642585;545.092395;1700;;l252;"SRID=4326;LINESTRING(9.12526570294975 52.5382640870749,9.25103425143703 53.1144323051271)";;;;;;;;;;l252;35.32512802;35.48427832
l253;"SRID=4326;LINESTRING(9.12526570294975 52.5382640870749,9.25103425143703 53.1144323051271)";0.320270507;544.4598617;1700;;l253;"SRID=4326;LINESTRING(9.12526570294975 52.5382640870749,9.25103425143703 53.1144323051271)";;;;;;;;;;l253;35.28413622;35.44310184
l254;"SRID=4326;LINESTRING(7.32089257541703 52.4714572265383,7.30820430094578 52.4768353862806)";0.050059891;85.10181508;1700;;l254;"SRID=4326;LINESTRING(7.32089257541703 52.4714572265383,7.30820430094578 52.4768353862806)";;;;;;;;;;l254;36.51596901;84.13054271
l255;"SRID=4326;LINESTRING(7.03496796515083 52.2028607381056,5.339 52.006)";0.086881556;147.6986449;1700;;l255;"SRID=4326;LINESTRING(7.03496796515083 52.2028607381056,5.339 52.006)";;;;;;;;;;l255;236.4057461;504.4060465
l256;"SRID=4326;LINESTRING(7.03496796515083 52.2028607381056,5.339 52.006)";0.086881556;147.6986449;1700;;l256;"SRID=4326;LINESTRING(7.03496796515083 52.2028607381056,5.339 52.006)";;;;;;;;;;l256;236.4703319;504.5438498
l257;"SRID=4326;LINESTRING(7.50597329671546 51.401592550355,7.70632726933662 51.278583155205)";0.139482446;68.34639859;490;;l257;"SRID=4326;LINESTRING(7.50597329671546 51.401592550355,7.70632726933662 51.278583155205)";;;;;;;;;;l257;73.29274289;96.74991217
l258;"SRID=4326;LINESTRING(7.50597329671546 51.401592550355,7.70632726933662 51.278583155205)";0.139463721;68.33722334;490;;l258;"SRID=4326;LINESTRING(7.50597329671546 51.401592550355,7.70632726933662 51.278583155205)";;;;;;;;;;l258;73.28290362;96.73692386
l259;"SRID=4326;LINESTRING(7.50597329671546 51.401592550355,7.45034204531003 51.413608212821)";0.309016211;151.4179434;490;;l259;"SRID=4326;LINESTRING(7.50597329671546 51.401592550355,7.45034204531003 51.413608212821)";;;;;;;;;;l259;119.662636;225.6791025
l260;"SRID=4326;LINESTRING(6.70220337779745 51.0088609096753,6.63448162267058 51.0359799381303)";0.006729957;11.44092725;1700;;l260;"SRID=4326;LINESTRING(6.70220337779745 51.0088609096753,6.63448162267058 51.0359799381303)";;;;;;;;;;l260;13.40573937;16.82411872
l261;"SRID=4326;LINESTRING(6.70220337779745 51.0088609096753,6.63448162267058 51.0359799381303)";0.006784639;11.53388693;1700;;l261;"SRID=4326;LINESTRING(6.70220337779745 51.0088609096753,6.63448162267058 51.0359799381303)";;;;;;;;;;l261;13.51466353;16.96081784
l262;"SRID=4326;LINESTRING(7.70831848872651 51.6762033088437,7.60711612154456 51.8986046029193)";0.081535622;39.95245495;490;;l262;"SRID=4326;LINESTRING(7.70831848872651 51.6762033088437,7.60711612154456 51.8986046029193)";;;;;;;;;;l262;90.13399837;132.2664445
l263;"SRID=4326;LINESTRING(7.70831848872651 51.6762033088437,7.4035444340631 51.644449487967)";0.303497632;515.945974;1700;;l263;"SRID=4326;LINESTRING(7.70831848872651 51.6762033088437,7.4035444340631 51.644449487967)";;;;;;;;;;l263;118.7968218;181.9698051
l264;"SRID=4326;LINESTRING(9.12526570294975 52.5382640870749,8.30775689679575 52.3456356447783)";0.578945991;984.2081846;1700;;l264;"SRID=4326;LINESTRING(9.12526570294975 52.5382640870749,8.30775689679575 52.3456356447783)";;;;;;;;;;l264;287.1798105;459.3530853
l265;"SRID=4326;LINESTRING(9.12526570294975 52.5382640870749,9.11321007472722 52.5438533223737)";0.192268685;326.856765;1700;;l265;"SRID=4326;LINESTRING(9.12526570294975 52.5382640870749,9.11321007472722 52.5438533223737)";;;;;;;;;;l265;107.7623165;242.521107
l266;"SRID=4326;LINESTRING(9.12526570294975 52.5382640870749,9.11321007472722 52.5438533223737)";0.055157623;93.76795882;1700;;l266;"SRID=4326;LINESTRING(9.12526570294975 52.5382640870749,9.11321007472722 52.5438533223737)";;;;;;;;;;l266;30.91461931;69.57392842
l267;"SRID=4326;LINESTRING(9.12526570294975 52.5382640870749,9.11321007472722 52.5438533223737)";0.067571145;114.8709473;1700;;l267;"SRID=4326;LINESTRING(9.12526570294975 52.5382640870749,9.11321007472722 52.5438533223737)";;;;;;;;;;l267;37.87212232;85.23191897
l268;"SRID=4326;LINESTRING(8.93969252741257 52.4030332405173,9.12526570294975 52.5382640870749)";0.473784798;805.4341566;1700;;l268;"SRID=4326;LINESTRING(8.93969252741257 52.4030332405173,9.12526570294975 52.5382640870749)";;;;;;;;;;l268;311.0447502;622.2312316
l269;"SRID=4326;LINESTRING(6.45655246642153 50.8713380368705,6.59601979462215 50.9525274624278)";0.500146602;850.2492226;1700;;l269;"SRID=4326;LINESTRING(6.45655246642153 50.8713380368705,6.59601979462215 50.9525274624278)";;;;;;;;;;l269;1290.725983;1700
l270;"SRID=4326;LINESTRING(9.40952032742215 52.034316665873,9.38974509624863 52.0263130660355)";0.159323335;270.8496702;1700;;l270;"SRID=4326;LINESTRING(9.40952032742215 52.034316665873,9.38974509624863 52.0263130660355)";;;;;;;;;;l270;287.5638843;630.0069249
l271;"SRID=4326;LINESTRING(6.99647659179489 49.3754093063084,7.23579344536789 49.3693923629482)";0.489184419;831.6135119;1700;;l271;"SRID=4326;LINESTRING(6.99647659179489 49.3754093063084,7.23579344536789 49.3693923629482)";;;;;;;;;;l271;912.8796686;1336.016458
l272;"SRID=4326;LINESTRING(6.99647659179489 49.3754093063084,8.41937105938048 49.6337356823792)";0.08819504;149.9315687;1700;;l272;"SRID=4326;LINESTRING(6.99647659179489 49.3754093063084,8.41937105938048 49.6337356823792)";;;;;;;;;;l272;127.8505272;243.0541223
l273;"SRID=4326;LINESTRING(6.81368431456473 49.7248340737293,6.99647659179489 49.3754093063084)";0.062672347;106.5429905;1700;;l273;"SRID=4326;LINESTRING(6.81368431456473 49.7248340737293,6.99647659179489 49.3754093063084)";;;;;;;;;;l273;306.0810876;364.4586335
l274;"SRID=4326;LINESTRING(8.58869049603326 49.8155140579794,8.5471609252134 49.4405396661002)";0.216406373;106.0391228;490;;l274;"SRID=4326;LINESTRING(8.58869049603326 49.8155140579794,8.5471609252134 49.4405396661002)";;;;;;;;;;l274;49.17904227;52.86451119
l275;"SRID=4326;LINESTRING(8.41937105938048 49.6337356823792,8.40826973550855 49.5285689245626)";0.224016254;109.7679645;490;;l275;"SRID=4326;LINESTRING(8.41937105938048 49.6337356823792,8.40826973550855 49.5285689245626)";;;;;;;;;;l275;79.35362983;86.79891051
l276;"SRID=4326;LINESTRING(7.44948529010545 50.4025276621126,8.41937105938048 49.6337356823792)";0.073885078;125.6046333;1700;;l276;"SRID=4326;LINESTRING(7.44948529010545 50.4025276621126,8.41937105938048 49.6337356823792)";;;;;;;;;;l276;34.92054517;44.6569297
l277;"SRID=4326;LINESTRING(7.44948529010545 50.4025276621126,8.41937105938048 49.6337356823792)";0.073873137;125.5843321;1700;;l277;"SRID=4326;LINESTRING(7.44948529010545 50.4025276621126,8.41937105938048 49.6337356823792)";;;;;;;;;;l277;34.91490103;44.6497119
l278;"SRID=4326;LINESTRING(8.41937105938048 49.6337356823792,8.40826973550855 49.5285689245626)";0.224049188;109.7841021;490;;l278;"SRID=4326;LINESTRING(8.41937105938048 49.6337356823792,8.40826973550855 49.5285689245626)";;;;;;;;;;l278;79.36529605;86.81167131
l279;"SRID=4326;LINESTRING(9.1907874369222 48.914416873799,8.41937105938048 49.6337356823792)";0.312996706;532.0944007;1700;;l279;"SRID=4326;LINESTRING(9.1907874369222 48.914416873799,8.41937105938048 49.6337356823792)";;;;;;;;;;l279;79.07952891;165.2447692
l280;"SRID=4326;LINESTRING(9.1907874369222 48.914416873799,8.41937105938048 49.6337356823792)";0.313019218;532.1326712;1700;;l280;"SRID=4326;LINESTRING(9.1907874369222 48.914416873799,8.41937105938048 49.6337356823792)";;;;;;;;;;l280;79.08521665;165.2566543
l281;"SRID=4326;LINESTRING(8.58869049603326 49.8155140579794,8.5471609252134 49.4405396661002)";0.216406373;106.0391228;490;;l281;"SRID=4326;LINESTRING(8.58869049603326 49.8155140579794,8.5471609252134 49.4405396661002)";;;;;;;;;;l281;49.17904227;52.86451119
l282;"SRID=4326;LINESTRING(12.1320699705054 54.14245987564,12.2147735096776 54.1003234403618)";0.036836703;62.62239476;1700;;l282;"SRID=4326;LINESTRING(12.1320699705054 54.14245987564,12.2147735096776 54.1003234403618)";;;;;;;;;;l282;86.00474817;253.0755144
l283;"SRID=4326;LINESTRING(12.1869848227216 53.8157751724384,12.2135605440795 54.1119998545154)";0.178379093;87.40575553;490;;l283;"SRID=4326;LINESTRING(12.1869848227216 53.8157751724384,12.2135605440795 54.1119998545154)";;;;;;;;;;l283;43.74325974;142.1540201
l284;"SRID=4326;LINESTRING(13.0786421047586 54.2848461697305,12.1869848227216 53.8157751724384)";0.070538088;34.56366334;490;;l284;"SRID=4326;LINESTRING(13.0786421047586 54.2848461697305,12.1869848227216 53.8157751724384)";;;;;;;;;;l284;49.11491607;119.5971362
l285;"SRID=4326;LINESTRING(8.5712588278729 52.1053649602273,8.93969252741257 52.4030332405173)";0.253115935;430.2970893;1700;;l285;"SRID=4326;LINESTRING(8.5712588278729 52.1053649602273,8.93969252741257 52.4030332405173)";;;;;;;;;;l285;154.4707252;293.8685458
l286;"SRID=4326;LINESTRING(8.5712588278729 52.1053649602273,8.65937290290079 51.9996101318907)";0.28882126;490.9961413;1700;;l286;"SRID=4326;LINESTRING(8.5712588278729 52.1053649602273,8.65937290290079 51.9996101318907)";;;;;;;;;;l286;232.5898608;404.6663468
l287;"SRID=4326;LINESTRING(8.5712588278729 52.1053649602273,8.65937290290079 51.9996101318907)";0.14446821;245.5959567;1700;;l287;"SRID=4326;LINESTRING(8.5712588278729 52.1053649602273,8.65937290290079 51.9996101318907)";;;;;;;;;;l287;116.3413;202.4138485
l288;"SRID=4326;LINESTRING(8.5712588278729 52.1053649602273,8.93969252741257 52.4030332405173)";0.253065869;430.2119774;1700;;l288;"SRID=4326;LINESTRING(8.5712588278729 52.1053649602273,8.93969252741257 52.4030332405173)";;;;;;;;;;l288;154.4401712;293.8104193
l289;"SRID=4326;LINESTRING(8.30775689679575 52.3456356447783,7.88957671235007 52.2773967624078)";0.164148683;279.0527614;1700;;l289;"SRID=4326;LINESTRING(8.30775689679575 52.3456356447783,7.88957671235007 52.2773967624078)";;;;;;;;;;l289;59.22714369;119.8665947
l290;"SRID=4326;LINESTRING(8.05408735442182 53.3323026933898,7.31136229105814 53.1257665563186)";0.501612916;852.7419572;1700;;l290;"SRID=4326;LINESTRING(8.05408735442182 53.3323026933898,7.31136229105814 53.1257665563186)";;;;;;;;;;l290;371.5634862;710.8895769
