l_id;wkt_srid_4326;24 Hous rel;24 Hours abs;100 Hours average abs;100 Hours max abs;100 Hours max average rel;cap;;;;;;;;;;;;;;;
l432;"SRID=4326;LINESTRING(13.9024346886892 51.8747235190459,13.3823233828996 51.3559961579888)";0.275736182;468.7515095;265.271095;501.571621;0.29504213;1700;;l432;"SRID=4326;LINESTRING(13.9024346886892 51.8747235190459,13.3823233828996 51.3559961579888)";;;;;;;;;;l432;265.271095;501.571621
l433;"SRID=4326;LINESTRING(13.9024346886892 51.8747235190459,13.3823233828996 51.3559961579888)";0.03446238;58.58604654;33.15442063;62.6880079;0.036875299;1700;;l433;"SRID=4326;LINESTRING(13.9024346886892 51.8747235190459,13.3823233828996 51.3559961579888)";;;;;;;;;;l433;33.15442063;62.6880079
l434;"SRID=4326;LINESTRING(8.30775689679575 52.3456356447783,8.10495957410199 52.2642613740358)";0.098629674;48.32854031;11.80299419;32.81375447;0.066966846;490;;l434;"SRID=4326;LINESTRING(8.30775689679575 52.3456356447783,8.10495957410199 52.2642613740358)";;;;;;;;;;l434;11.80299419;32.81375447
l435;"SRID=4326;LINESTRING(8.40314143640892 52.609644011383,8.30775689679575 52.3456356447783)";0.391197369;191.6867106;398.5492223;490;1;490;;l435;"SRID=4326;LINESTRING(8.40314143640892 52.609644011383,8.30775689679575 52.3456356447783)";;;;;;;;;;l435;398.5492223;490
l436;"SRID=4326;LINESTRING(10.7610403785613 52.3677293804096,10.3662749375017 52.2846467462009)";0.175097719;297.6661218;210.6087352;296.5415095;0.174436182;1700;;l436;"SRID=4326;LINESTRING(10.7610403785613 52.3677293804096,10.3662749375017 52.2846467462009)";;;;;;;;;;l436;210.6087352;296.5415095
l437;"SRID=4326;LINESTRING(10.3662749375017 52.2846467462009,10.2358631058452 52.2934595399896)";0.068470815;116.4003854;315.1593513;499.2770925;0.293692407;1700;;l437;"SRID=4326;LINESTRING(10.3662749375017 52.2846467462009,10.2358631058452 52.2934595399896)";;;;;;;;;;l437;315.1593513;499.2770925
l438;"SRID=4326;LINESTRING(11.1228545605428 50.9989090670144,10.9910146333086 50.573526990181)";0.263506526;447.9610947;477.2062275;965.1270518;0.567721795;1700;;l438;"SRID=4326;LINESTRING(11.1228545605428 50.9989090670144,10.9910146333086 50.573526990181)";;;;;;;;;;l438;477.2062275;965.1270518
l439;"SRID=4326;LINESTRING(10.3662749375017 52.2846467462009,10.3821666628198 52.9932540372914)";0.110177378;187.3015421;294.5057428;468.5752108;0.275632477;1700;;l439;"SRID=4326;LINESTRING(10.3662749375017 52.2846467462009,10.3821666628198 52.9932540372914)";;;;;;;;;;l439;294.5057428;468.5752108
l440;"SRID=4326;LINESTRING(10.3662749375017 52.2846467462009,10.3821666628198 52.9932540372914)";0.055085481;93.64531842;147.2442979;234.2739645;0.137808214;1700;;l440;"SRID=4326;LINESTRING(10.3662749375017 52.2846467462009,10.3821666628198 52.9932540372914)";;;;;;;;;;l440;147.2442979;234.2739645
l441;"SRID=4326;LINESTRING(10.3787705903765 53.2197927685849,10.3821666628198 52.9932540372914)";0.012534159;21.30807047;220.3685379;336.8598216;0.198152836;1700;;l441;"SRID=4326;LINESTRING(10.3787705903765 53.2197927685849,10.3821666628198 52.9932540372914)";;;;;;;;;;l441;220.3685379;336.8598216
l442;"SRID=4326;LINESTRING(11.6389127631156 52.2687346818467,11.6441811001256 51.908512873438)";0.061060291;29.91954251;43.50367022;112.2238822;0.229028331;490;;l442;"SRID=4326;LINESTRING(11.6389127631156 52.2687346818467,11.6441811001256 51.908512873438)";;;;;;;;;;l442;43.50367022;112.2238822
l443;"SRID=4326;LINESTRING(9.5142400914841 51.2590355805955,9.38765125748855 51.640733525594)";0.167799795;285.2596523;198.5535754;377.4977435;0.222057496;1700;;l443;"SRID=4326;LINESTRING(9.5142400914841 51.2590355805955,9.38765125748855 51.640733525594)";;;;;;;;;;l443;198.5535754;377.4977435
l444;"SRID=4326;LINESTRING(9.25938382024592 51.0603668474477,9.5142400914841 51.2590355805955)";0.152167478;258.6847129;417.9091031;666.5102599;0.392064859;1700;;l444;"SRID=4326;LINESTRING(9.25938382024592 51.0603668474477,9.5142400914841 51.2590355805955)";;;;;;;;;;l444;417.9091031;666.5102599
l445;"SRID=4326;LINESTRING(8.95870856177306 50.0826078105489,9.77415043834156 50.5287496465011)";0.240171836;408.2921208;256.7752876;611.4451797;0.359673635;1700;;l445;"SRID=4326;LINESTRING(8.95870856177306 50.0826078105489,9.77415043834156 50.5287496465011)";;;;;;;;;;l445;256.7752876;611.4451797
l446;"SRID=4326;LINESTRING(9.74615081640288 50.9168399490798,9.77415043834156 50.5287496465011)";0.253847206;431.540251;386.6016603;738.5547955;0.434443997;1700;;l446;"SRID=4326;LINESTRING(9.74615081640288 50.9168399490798,9.77415043834156 50.5287496465011)";;;;;;;;;;l446;386.6016603;738.5547955
l447;"SRID=4326;LINESTRING(9.25938382024592 51.0603668474477,8.65659923594081 50.6055491256016)";0.337639146;573.9865479;592.4391295;970.2216853;0.570718638;1700;;l447;"SRID=4326;LINESTRING(9.25938382024592 51.0603668474477,8.65659923594081 50.6055491256016)";;;;;;;;;;l447;592.4391295;970.2216853
l448;"SRID=4326;LINESTRING(9.17745967557079 49.037809850476,9.17731110343941 49.039378200434)";0.088468201;150.3959414;66.75415282;174.0444394;0.102379082;1700;;l448;"SRID=4326;LINESTRING(9.17745967557079 49.037809850476,9.17731110343941 49.039378200434)";;;;;;;;;;l448;66.75415282;174.0444394
l449;"SRID=4326;LINESTRING(9.15135394990856 49.1433834119236,9.17731110343941 49.039378200434)";0.818842669;1392.032538;1302.480746;1438.026552;0.845897972;1700;;l449;"SRID=4326;LINESTRING(9.15135394990856 49.1433834119236,9.17731110343941 49.039378200434)";;;;;;;;;;l449;1302.480746;1438.026552
l450;"SRID=4326;LINESTRING(9.15135394990856 49.1433834119236,9.0454349679866 48.9029620137561)";0.297580383;505.8866504;570.6382927;757.7583562;0.44574021;1700;;l450;"SRID=4326;LINESTRING(9.15135394990856 49.1433834119236,9.0454349679866 48.9029620137561)";;;;;;;;;;l450;570.6382927;757.7583562
l451;"SRID=4326;LINESTRING(10.1878339995516 49.981219040845,9.44691867105201 49.5902629324336)";0.211695419;359.8822116;214.4035851;423.8053458;0.249297262;1700;;l451;"SRID=4326;LINESTRING(10.1878339995516 49.981219040845,9.44691867105201 49.5902629324336)";;;;;;;;;;l451;214.4035851;423.8053458
l452;"SRID=4326;LINESTRING(9.15135394990856 49.1433834119236,9.20736443093694 49.1766379540065)";0.122440818;208.1493903;664.0248236;779.4225315;0.458483842;1700;;l452;"SRID=4326;LINESTRING(9.15135394990856 49.1433834119236,9.20736443093694 49.1766379540065)";;;;;;;;;;l452;664.0248236;779.4225315
l453;"SRID=4326;LINESTRING(9.15135394990856 49.1433834119236,9.69465635518013 49.2325925411591)";0.137550953;233.8366194;242.2846705;411.6971213;0.242174777;1700;;l453;"SRID=4326;LINESTRING(9.15135394990856 49.1433834119236,9.69465635518013 49.2325925411591)";;;;;;;;;;l453;242.2846705;411.6971213
l454;"SRID=4326;LINESTRING(10.1174866946797 48.8971053361382,9.69465635518013 49.2325925411591)";0.052656991;89.51688479;64.44810404;187.1259585;0.110074093;1700;;l454;"SRID=4326;LINESTRING(10.1174866946797 48.8971053361382,9.69465635518013 49.2325925411591)";;;;;;;;;;l454;64.44810404;187.1259585
l455;"SRID=4326;LINESTRING(10.1878339995516 49.981219040845,9.69465635518013 49.2325925411591)";0.21972483;373.5322116;145.9204055;369.2526827;0.21720746;1700;;l455;"SRID=4326;LINESTRING(10.1878339995516 49.981219040845,9.69465635518013 49.2325925411591)";;;;;;;;;;l455;145.9204055;369.2526827
l456;"SRID=4326;LINESTRING(9.15135394990856 49.1433834119236,9.0454349679866 48.9029620137561)";0.595160765;1011.773301;1141.276585;1515.516712;0.891480419;1700;;l456;"SRID=4326;LINESTRING(9.15135394990856 49.1433834119236,9.0454349679866 48.9029620137561)";;;;;;;;;;l456;1141.276585;1515.516712
l457;"SRID=4326;LINESTRING(12.3374229103144 51.1969683571228,12.5182220968156 51.1570725850832)";0.011429876;19.43078909;199.2010861;769.3551129;0.452561831;1700;;l457;"SRID=4326;LINESTRING(12.3374229103144 51.1969683571228,12.5182220968156 51.1570725850832)";;;;;;;;;;l457;199.2010861;769.3551129
l458;"SRID=4326;LINESTRING(12.5182220968156 51.1570725850832,13.3823233828996 51.3559961579888)";0.174672456;296.9431755;368.3301405;984.2253192;0.57895607;1700;;l458;"SRID=4326;LINESTRING(12.5182220968156 51.1570725850832,13.3823233828996 51.3559961579888)";;;;;;;;;;l458;368.3301405;984.2253192
l459;"SRID=4326;LINESTRING(12.3374229103144 51.1969683571228,11.1228545605428 50.9989090670144)";0.006440199;10.94833778;12.03790074;12.15789228;0.007151701;1700;;l459;"SRID=4326;LINESTRING(12.3374229103144 51.1969683571228,11.1228545605428 50.9989090670144)";;;;;;;;;;l459;12.03790074;12.15789228
l460;"SRID=4326;LINESTRING(11.3704262486892 48.2914922329548,10.8675658805484 48.5394690937344)";0.053760525;91.39289271;184.7057065;306.4325346;0.180254432;1700;;l460;"SRID=4326;LINESTRING(11.3704262486892 48.2914922329548,10.8675658805484 48.5394690937344)";;;;;;;;;;l460;184.7057065;306.4325346
l461;"SRID=4326;LINESTRING(10.8408695619217 48.2380310092335,10.9367289314287 48.4013064414835)";0.056992155;96.88666331;112.4617429;225.5384032;0.132669649;1700;;l461;"SRID=4326;LINESTRING(10.8408695619217 48.2380310092335,10.9367289314287 48.4013064414835)";;;;;;;;;;l461;112.4617429;225.5384032
l462;"SRID=4326;LINESTRING(10.8675658805484 48.5394690937344,10.8408695619217 48.2380310092335)";0.023534739;40.00905635;111.9388183;236.092814;0.138878126;1700;;l462;"SRID=4326;LINESTRING(10.8675658805484 48.5394690937344,10.8408695619217 48.2380310092335)";;;;;;;;;;l462;111.9388183;236.092814
l463;"SRID=4326;LINESTRING(10.363384232266 47.7383368092793,14.009 47.264)";0.566401709;277.5368375;222.6145412;290.5684437;0.592996824;490;;l463;"SRID=4326;LINESTRING(10.363384232266 47.7383368092793,14.009 47.264)";;;;;;;;;;l463;222.6145412;290.5684437
l464;"SRID=4326;LINESTRING(10.363384232266 47.7383368092793,14.009 47.264)";0.623300279;1059.610475;849.9221289;1109.363966;0.652567039;1700;;l464;"SRID=4326;LINESTRING(10.363384232266 47.7383368092793,14.009 47.264)";;;;;;;;;;l464;849.9221289;1109.363966
l465;"SRID=4326;LINESTRING(10.8675658805484 48.5394690937344,10.8637616199498 48.5468231051405)";0.020016152;34.02745844;173.0215208;247.7662184;0.145744834;1700;;l465;"SRID=4326;LINESTRING(10.8675658805484 48.5394690937344,10.8637616199498 48.5468231051405)";;;;;;;;;;l465;173.0215208;247.7662184
l466;"SRID=4326;LINESTRING(10.8675658805484 48.5394690937344,10.9367289314287 48.4013064414835)";0.027122198;46.10773733;61.97389109;137.9155888;0.081126817;1700;;l466;"SRID=4326;LINESTRING(10.8675658805484 48.5394690937344,10.9367289314287 48.4013064414835)";;;;;;;;;;l466;61.97389109;137.9155888
l467;"SRID=4326;LINESTRING(9.42551238607291 48.0643507981263,9.19675652645089 48.9129634380259)";0.579210501;283.8131453;232.7291595;303.1632381;0.618700486;490;;l467;"SRID=4326;LINESTRING(9.42551238607291 48.0643507981263,9.19675652645089 48.9129634380259)";;;;;;;;;;l467;232.7291595;303.1632381
l468;"SRID=4326;LINESTRING(9.42551238607291 48.0643507981263,9.1907874369222 48.914416873799)";0.207896443;353.4239532;376.1060501;539.4287387;0.317311023;1700;;l468;"SRID=4326;LINESTRING(9.42551238607291 48.0643507981263,9.1907874369222 48.914416873799)";;;;;;;;;;l468;376.1060501;539.4287387
l469;"SRID=4326;LINESTRING(9.70423149899321 48.465063732143,9.88551509756969 48.3040743584705)";0.114388097;194.4597648;147.0194888;294.606542;0.173297966;1700;;l469;"SRID=4326;LINESTRING(9.70423149899321 48.465063732143,9.88551509756969 48.3040743584705)";;;;;;;;;;l469;147.0194888;294.606542
l470;"SRID=4326;LINESTRING(9.40063139462492 48.6669424396984,9.70423149899321 48.465063732143)";0.090078261;153.1330431;200.2468009;424.3143937;0.249596702;1700;;l470;"SRID=4326;LINESTRING(9.40063139462492 48.6669424396984,9.70423149899321 48.465063732143)";;;;;;;;;;l470;200.2468009;424.3143937
l471;"SRID=4326;LINESTRING(7.95805402328778 47.5954722640613,8.3133401659254 49.0090434643525)";0.175394186;298.1701163;233.0553362;327.2999421;0.192529378;1700;;l471;"SRID=4326;LINESTRING(7.95805402328778 47.5954722640613,8.3133401659254 49.0090434643525)";;;;;;;;;;l471;233.0553362;327.2999421
l472;"SRID=4326;LINESTRING(3.003 47.211,7.75186249820802 48.0964057188536)";0.983320468;481.8270294;485.8664286;490;1;490;;l472;"SRID=4326;LINESTRING(3.003 47.211,7.75186249820802 48.0964057188536)";;;;;;;;;;l472;485.8664286;490
l473;"SRID=4326;LINESTRING(12.8139099116529 50.8579185114397,12.4772465232803 50.7531200813148)";0.138535929;67.88260526;144.2872453;201.8828186;0.412005752;490;;l473;"SRID=4326;LINESTRING(12.8139099116529 50.8579185114397,12.4772465232803 50.7531200813148)";;;;;;;;;;l473;144.2872453;201.8828186
l474;"SRID=4326;LINESTRING(12.8139099116529 50.8579185114397,14.54 49.736)";0.307359999;522.5119989;703.9365722;1135.881391;0.668165524;1700;;l474;"SRID=4326;LINESTRING(12.8139099116529 50.8579185114397,14.54 49.736)";;;;;;;;;;l474;703.9365722;1135.881391
l475;"SRID=4326;LINESTRING(14.9464972856333 51.0625862159619,14.2192282929357 51.120707992198)";0.073800039;125.460066;934.6502049;1532.073383;0.901219637;1700;;l475;"SRID=4326;LINESTRING(14.9464972856333 51.0625862159619,14.2192282929357 51.120707992198)";;;;;;;;;;l475;934.6502049;1532.073383
l476;"SRID=4326;LINESTRING(14.9464972856333 51.0625862159619,17.651 52.421)";0.066237075;112.603027;1005.060472;1602.28575;0.94252103;1700;;l476;"SRID=4326;LINESTRING(14.9464972856333 51.0625862159619,17.651 52.421)";;;;;;;;;;l476;1005.060472;1602.28575
l477;"SRID=4326;LINESTRING(14.9464972856333 51.0625862159619,17.651 52.421)";0.06278288;106.7308961;952.6476122;1518.728213;0.893369537;1700;;l477;"SRID=4326;LINESTRING(14.9464972856333 51.0625862159619,17.651 52.421)";;;;;;;;;;l477;952.6476122;1518.728213
l478;"SRID=4326;LINESTRING(12.8139099116529 50.8579185114397,13.8412680841242 50.9901759359427)";0.040155259;68.26394043;380.5323886;593.0867989;0.348874588;1700;;l478;"SRID=4326;LINESTRING(12.8139099116529 50.8579185114397,13.8412680841242 50.9901759359427)";;;;;;;;;;l478;380.5323886;593.0867989
l479;"SRID=4326;LINESTRING(13.8412680841242 50.9901759359427,13.255555023675 50.9301782416399)";0.057810674;98.27814633;503.1153641;793.0708725;0.466512278;1700;;l479;"SRID=4326;LINESTRING(13.8412680841242 50.9901759359427,13.255555023675 50.9301782416399)";;;;;;;;;;l479;503.1153641;793.0708725
l480;"SRID=4326;LINESTRING(12.8139099116529 50.8579185114397,13.255555023675 50.9301782416399)";0.040331276;68.56316948;450.7236957;691.5464824;0.406792048;1700;;l480;"SRID=4326;LINESTRING(12.8139099116529 50.8579185114397,13.255555023675 50.9301782416399)";;;;;;;;;;l480;450.7236957;691.5464824
l481;"SRID=4326;LINESTRING(14.009 47.264,13.0027821071279 48.261968265807)";0.193179664;94.6580356;157.2840421;299.0135054;0.610231644;490;;l481;"SRID=4326;LINESTRING(14.009 47.264,13.0027821071279 48.261968265807)";;;;;;;;;;l481;157.2840421;299.0135054
l482;"SRID=4326;LINESTRING(12.2208353620671 48.5857329876532,13.0818771201792 48.2565212405017)";0.365435286;179.0632903;78.11903477;170.4821777;0.347922812;490;;l482;"SRID=4326;LINESTRING(12.2208353620671 48.5857329876532,13.0818771201792 48.2565212405017)";;;;;;;;;;l482;78.11903477;170.4821777
l483;"SRID=4326;LINESTRING(12.2208353620671 48.5857329876532,13.0027821071279 48.261968265807)";0.338557832;165.8933378;151.8536716;307.4129842;0.627373437;490;;l483;"SRID=4326;LINESTRING(12.2208353620671 48.5857329876532,13.0027821071279 48.261968265807)";;;;;;;;;;l483;151.8536716;307.4129842
l484;"SRID=4326;LINESTRING(14.009 47.264,12.7474442277007 48.1487558434787)";0.330353567;161.8732478;95.20438471;395.8042529;0.807763781;490;;l484;"SRID=4326;LINESTRING(14.009 47.264,12.7474442277007 48.1487558434787)";;;;;;;;;;l484;95.20438471;395.8042529
l485;"SRID=4326;LINESTRING(13.1034346393158 48.6667929606034,12.7474442277007 48.1487558434787)";0.405805653;198.84477;250.6841527;364.9612689;0.744818916;490;;l485;"SRID=4326;LINESTRING(13.1034346393158 48.6667929606034,12.7474442277007 48.1487558434787)";;;;;;;;;;l485;250.6841527;364.9612689
l486;"SRID=4326;LINESTRING(13.1034346393158 48.6667929606034,13.0818771201792 48.2565212405017)";1;490;78.11903477;170.4821777;0.347922812;490;;l486;"SRID=4326;LINESTRING(13.1034346393158 48.6667929606034,13.0818771201792 48.2565212405017)";;;;;;;;;;l486;78.11903477;170.4821777
l487;"SRID=4326;LINESTRING(9.383 55.797,9.19698235871826 54.8510986052119)";0.847502354;2542.507063;1633.002719;2648.61629;0.882872097;3000;;l487;"SRID=4326;LINESTRING(9.383 55.797,9.19698235871826 54.8510986052119)";;;;;;;;;;l487;1633.002719;2648.61629
l488;"SRID=4326;LINESTRING(11.193727795361 50.1622144406172,11.6463786274424 50.534876971042)";0.122448433;208.1623359;323.887974;642.033431;0.377666724;1700;;l488;"SRID=4326;LINESTRING(11.193727795361 50.1622144406172,11.6463786274424 50.534876971042)";;;;;;;;;;l488;323.887974;642.033431
l489;"SRID=4326;LINESTRING(10.8360157547717 49.9280673897058,10.1878339995516 49.981219040845)";0.120441213;204.7500619;94.48246332;297.4626084;0.174978005;1700;;l489;"SRID=4326;LINESTRING(10.8360157547717 49.9280673897058,10.1878339995516 49.981219040845)";;;;;;;;;;l489;94.48246332;297.4626084
l490;"SRID=4326;LINESTRING(11.193727795361 50.1622144406172,10.8360157547717 49.9280673897058)";0.186256582;316.6361897;210.525688;368.3359537;0.216668208;1700;;l490;"SRID=4326;LINESTRING(11.193727795361 50.1622144406172,10.8360157547717 49.9280673897058)";;;;;;;;;;l490;210.525688;368.3359537
l491;"SRID=4326;LINESTRING(11.193727795361 50.1622144406172,11.8107025453557 50.1837655260691)";0.080893703;137.5192955;336.4843988;573.2592404;0.337211318;1700;;l491;"SRID=4326;LINESTRING(11.193727795361 50.1622144406172,11.8107025453557 50.1837655260691)";;;;;;;;;;l491;336.4843988;573.2592404
l492;"SRID=4326;LINESTRING(12.1147644054101 49.6311550521523,11.8107025453557 50.1837655260691)";0.046826432;79.60493502;562.9158843;654.4745322;0.384985019;1700;;l492;"SRID=4326;LINESTRING(12.1147644054101 49.6311550521523,11.8107025453557 50.1837655260691)";;;;;;;;;;l492;562.9158843;654.4745322
l493;"SRID=4326;LINESTRING(13.1034346393158 48.6667929606034,12.2968837896062 48.6069099225677)";0.405780796;689.827353;203.8594007;619.8222548;0.364601326;1700;;l493;"SRID=4326;LINESTRING(13.1034346393158 48.6667929606034,12.2968837896062 48.6069099225677)";;;;;;;;;;l493;203.8594007;619.8222548
l494;"SRID=4326;LINESTRING(12.0822544456506 49.2974477669261,12.1147644054101 49.6311550521523)";0.199105249;338.4789235;311.8464183;706.036235;0.415315432;1700;;l494;"SRID=4326;LINESTRING(12.0822544456506 49.2974477669261,12.1147644054101 49.6311550521523)";;;;;;;;;;l494;311.8464183;706.036235
l495;"SRID=4326;LINESTRING(13.1034346393158 48.6667929606034,12.0822544456506 49.2974477669261)";0.076671476;130.3415094;151.3647501;481.3850677;0.283167687;1700;;l495;"SRID=4326;LINESTRING(13.1034346393158 48.6667929606034,12.0822544456506 49.2974477669261)";;;;;;;;;;l495;151.3647501;481.3850677
l496;"SRID=4326;LINESTRING(8.77244296019056 49.974668665137,8.38855636787547 49.9823050841271)";0.057620394;97.95466972;308.4800098;548.0370729;0.322374749;1700;;l496;"SRID=4326;LINESTRING(8.77244296019056 49.974668665137,8.38855636787547 49.9823050841271)";;;;;;;;;;l496;308.4800098;548.0370729
l497;"SRID=4326;LINESTRING(8.77244296019056 49.974668665137,8.95368121281126 49.5674431691125)";0.107146416;52.50174369;60.79074836;91.52559059;0.18678692;490;;l497;"SRID=4326;LINESTRING(8.77244296019056 49.974668665137,8.95368121281126 49.5674431691125)";;;;;;;;;;l497;60.79074836;91.52559059
l498;"SRID=4326;LINESTRING(14.9464972856333 51.0625862159619,14.2192282929357 51.120707992198)";0.073800039;125.460066;934.6502049;1532.073383;0.901219637;1700;;l498;"SRID=4326;LINESTRING(14.9464972856333 51.0625862159619,14.2192282929357 51.120707992198)";;;;;;;;;;l498;934.6502049;1532.073383
l499;"SRID=4326;LINESTRING(13.8412680841242 50.9901759359427,14.2192282929357 51.120707992198)";0.157738341;268.1551802;784.0526386;1241.418034;0.730245902;1700;;l499;"SRID=4326;LINESTRING(13.8412680841242 50.9901759359427,14.2192282929357 51.120707992198)";;;;;;;;;;l499;784.0526386;1241.418034
l500;"SRID=4326;LINESTRING(12.4696440085589 51.3716629493371,12.5182220968156 51.1570725850832)";0.238289139;116.7616779;32.67606675;48.43088649;0.098838544;490;;l500;"SRID=4326;LINESTRING(12.4696440085589 51.3716629493371,12.5182220968156 51.1570725850832)";;;;;;;;;;l500;32.67606675;48.43088649
l501;"SRID=4326;LINESTRING(12.2488239057592 51.1978824277899,12.5182220968156 51.1570725850832)";0.112005934;54.88290777;83.06056975;161.2103916;0.329000799;490;;l501;"SRID=4326;LINESTRING(12.2488239057592 51.1978824277899,12.5182220968156 51.1570725850832)";;;;;;;;;;l501;83.06056975;161.2103916
l502;"SRID=4326;LINESTRING(12.2488239057592 51.1978824277899,10.7346694298176 51.4401867580454)";0.019426476;9.518973167;5.952279314;12.37539605;0.02525591;490;;l502;"SRID=4326;LINESTRING(12.2488239057592 51.1978824277899,10.7346694298176 51.4401867580454)";;;;;;;;;;l502;5.952279314;12.37539605
l503;"SRID=4326;LINESTRING(12.5182220968156 51.1570725850832,10.7346694298176 51.4401867580454)";0.010232623;5.01398529;17.3006806;34.58083243;0.070573127;490;;l503;"SRID=4326;LINESTRING(12.5182220968156 51.1570725850832,10.7346694298176 51.4401867580454)";;;;;;;;;;l503;17.3006806;34.58083243
l504;"SRID=4326;LINESTRING(11.0049169149012 50.5074149690608,10.9910146333086 50.573526990181)";0.132854144;225.8520441;293.1451621;725.4727353;0.426748668;1700;;l504;"SRID=4326;LINESTRING(11.0049169149012 50.5074149690608,10.9910146333086 50.573526990181)";;;;;;;;;;l504;293.1451621;725.4727353
l505;"SRID=4326;LINESTRING(12.4696440085589 51.3716629493371,12.5182220968156 51.1570725850832)";0.476578277;233.5233558;65.3521335;96.86177298;0.197677088;490;;l505;"SRID=4326;LINESTRING(12.4696440085589 51.3716629493371,12.5182220968156 51.1570725850832)";;;;;;;;;;l505;65.3521335;96.86177298
l506;"SRID=4326;LINESTRING(12.8139099116529 50.8579185114397,13.0025898987886 50.8659127196838)";0.04053281;19.86107677;101.4208435;145.7812258;0.297512706;490;;l506;"SRID=4326;LINESTRING(12.8139099116529 50.8579185114397,13.0025898987886 50.8659127196838)";;;;;;;;;;l506;101.4208435;145.7812258
l507;"SRID=4326;LINESTRING(12.0449825161601 50.7812567340735,12.2428369226029 50.5674531670625)";0.096627955;47.34769813;44.61366007;65.33928754;0.133345485;490;;l507;"SRID=4326;LINESTRING(12.0449825161601 50.7812567340735,12.2428369226029 50.5674531670625)";;;;;;;;;;l507;44.61366007;65.33928754
l508;"SRID=4326;LINESTRING(11.1228545605428 50.9989090670144,10.7346694298176 51.4401867580454)";0.025255014;12.37495681;35.57244131;69.5117278;0.141860669;490;;l508;"SRID=4326;LINESTRING(11.1228545605428 50.9989090670144,10.7346694298176 51.4401867580454)";;;;;;;;;;l508;35.57244131;69.5117278
l509;"SRID=4326;LINESTRING(11.1228545605428 50.9989090670144,10.7346694298176 51.4401867580454)";0.050512332;24.75104279;71.14812849;139.0297983;0.283734282;490;;l509;"SRID=4326;LINESTRING(11.1228545605428 50.9989090670144,10.7346694298176 51.4401867580454)";;;;;;;;;;l509;71.14812849;139.0297983
l510;"SRID=4326;LINESTRING(11.8942661378135 51.4057031412478,11.1228545605428 50.9989090670144)";0.322540248;548.3184213;627.8010221;986.5631841;0.580331285;1700;;l510;"SRID=4326;LINESTRING(11.8942661378135 51.4057031412478,11.1228545605428 50.9989090670144)";;;;;;;;;;l510;627.8010221;986.5631841
l511;"SRID=4326;LINESTRING(11.8942661378135 51.4057031412478,11.1228545605428 50.9989090670144)";0.161278391;274.173264;313.9166015;493.3068775;0.290180516;1700;;l511;"SRID=4326;LINESTRING(11.8942661378135 51.4057031412478,11.1228545605428 50.9989090670144)";;;;;;;;;;l511;313.9166015;493.3068775
l512;"SRID=4326;LINESTRING(13.249028367237 52.5316238928337,13.3155158513838 52.5219993683183)";0.027514355;46.7744038;107.6493116;545.6232738;0.320954867;1700;;l512;"SRID=4326;LINESTRING(13.249028367237 52.5316238928337,13.3155158513838 52.5219993683183)";;;;;;;;;;l512;107.6493116;545.6232738
l513;"SRID=4326;LINESTRING(13.3686584616208 52.5031422115792,13.4564306927748 52.5214517451981)";0.396167513;673.4847715;222.5677195;544.032975;0.320019397;1700;;l513;"SRID=4326;LINESTRING(13.3686584616208 52.5031422115792,13.4564306927748 52.5214517451981)";;;;;;;;;;l513;222.5677195;544.032975
l514;"SRID=4326;LINESTRING(13.5241987309997 52.5356342713481,13.4564306927748 52.5214517451981)";0.727151074;1236.156826;332.2215917;921.4761833;0.542044814;1700;;l514;"SRID=4326;LINESTRING(13.5241987309997 52.5356342713481,13.4564306927748 52.5214517451981)";;;;;;;;;;l514;332.2215917;921.4761833
l515;"SRID=4326;LINESTRING(13.3686584616208 52.5031422115792,13.3155158513838 52.5219993683183)";0.070503328;119.8556578;182.335253;550.6570565;0.323915916;1700;;l515;"SRID=4326;LINESTRING(13.3686584616208 52.5031422115792,13.3155158513838 52.5219993683183)";;;;;;;;;;l515;182.335253;550.6570565
l516;"SRID=4326;LINESTRING(11.7924138446413 48.8382240226632,12.2208353620671 48.5857329876532)";0.614176149;300.9463131;117.2160535;490;1;490;;l516;"SRID=4326;LINESTRING(11.7924138446413 48.8382240226632,12.2208353620671 48.5857329876532)";;;;;;;;;;l516;117.2160535;490
l517;"SRID=4326;LINESTRING(11.7924138446413 48.8382240226632,11.3269526751765 49.393473117636)";0.427906998;209.674429;394.4944188;490;1;490;;l517;"SRID=4326;LINESTRING(11.7924138446413 48.8382240226632,11.3269526751765 49.393473117636)";;;;;;;;;;l517;394.4944188;490
l518;"SRID=4326;LINESTRING(12.0822544456506 49.2974477669261,11.3269526751765 49.393473117636)";0.043999596;21.55980183;31.49765174;127.5415497;0.260288877;490;;l518;"SRID=4326;LINESTRING(12.0822544456506 49.2974477669261,11.3269526751765 49.393473117636)";;;;;;;;;;l518;31.49765174;127.5415497
l519;"SRID=4326;LINESTRING(11.7924138446413 48.8382240226632,11.5077305510922 48.7611239877457)";0.016867683;16.53032922;414.3837366;800.3390407;0.81667249;980;;l519;"SRID=4326;LINESTRING(11.7924138446413 48.8382240226632,11.5077305510922 48.7611239877457)";;;;;;;;;;l519;414.3837366;800.3390407
l520;"SRID=4326;LINESTRING(12.0822544456506 49.2974477669261,11.8107025453557 50.1837655260691)";0.03212074;15.73916258;73.29877837;131.1857352;0.26772599;490;;l520;"SRID=4326;LINESTRING(12.0822544456506 49.2974477669261,11.8107025453557 50.1837655260691)";;;;;;;;;;l520;73.29877837;131.1857352
